14.0,15.0,8.0,18.0,14.0,14.0,7.0,15.0,15.0,16.0,37.0,6.0,58.0,10.0,17.0,15.0,21.0,26.0,5.0,40.0,15.0,17.0,28.0,19.0,16.0,11.0,24.0,23.0,21.0,16.0,1.0,16.0,15.0,27.0,12.0,24.0,6.0,40.0,15.0,23.0,9.0,10.0,7.0,19.0,17.0,30.0,10.0,10.0,14.0,26.0,27.0,4.0,13.0,13.0,15.0,9.0,18.0,19.0,14.0,12.0,17.0,11.0,21.0,11.0,10.0,16.0,32.0,14.0,19.0,20.0,16.0,14.0,24.0,12.0,14.0,2.0,14.0,17.0,16.0,16.0,4.0,7.0,11.0,27.0,9.0,15.0,14.0,19.0,41.0,61.0,89.0,105.0,110.0,121.0,116.0,109.0,113.0,115.0,119.0,111.0,120.0,119.0,119.0,103.0,91.0,47.0,18.0,13.0,14.0,11.0,23.0,31.0,17.0,14.0,10.0,17.0,17.0,23.0,15.0,9.0,11.0,28.0,17.0,23.0,14.0,21.0,7.0,12.0,21.0,9.0,14.0,15.0,10.0,11.0,7.0,15.0,21.0,25.0,30.0,29.0,25.0,22.0,17.0,10.0,19.0,13.0,21.0,15.0,18.0,18.0,22.0,17.0,22.0,27.0,16.0,18.0,10.0,10.0,9.0,9.0,11.0,30.0,13.0,14.0,17.0,6.0,16.0,16.0,8.0,23.0,19.0,30.0
18.0,19.0,13.0,17.0,18.0,14.0,4.0,13.0,11.0,11.0,17.0,20.0,16.0,14.0,20.0,17.0,13.0,10.0,8.0,12.0,14.0,13.0,13.0,13.0,18.0,13.0,18.0,14.0,14.0,16.0,12.0,12.0,16.0,18.0,17.0,11.0,9.0,24.0,16.0,14.0,14.0,8.0,16.0,7.0,11.0,21.0,17.0,13.0,19.0,24.0,18.0,21.0,12.0,14.0,16.0,14.0,9.0,21.0,15.0,5.0,14.0,17.0,15.0,15.0,13.0,21.0,27.0,51.0,101.0,431.0,438.0,465.0,394.0,616.0,501.0,391.0,457.0,456.0,448.0,341.0,513.0,417.0,297.0,222.0,239.0,140.0,91.0,126.0,68.0,32.0,38.0,43.0,50.0,52.0,50.0,43.0,57.0,42.0,41.0,33.0,35.0,39.0,33.0,23.0,31.0,14.0,14.0,10.0,26.0,13.0,33.0,19.0,17.0,19.0,17.0,36.0,107.0,90.0,79.0,166.0,99.0,145.0,80.0,92.0,50.0,108.0,84.0,47.0,24.0,53.0,37.0,60.0,49.0,41.0,80.0,53.0,51.0,21.0,27.0,12.0,14.0,22.0,18.0,10.0,12.0,11.0,18.0,28.0,33.0,29.0,30.0,20.0,25.0,20.0,16.0,19.0,16.0,17.0,24.0,29.0,25.0,17.0,22.0,27.0,22.0,34.0,11.0,34.0,20.0,21.0,23.0,16.0
12.0,21.0,10.0,24.0,23.0,4.0,18.0,8.0,14.0,14.0,10.0,10.0,15.0,14.0,9.0,7.0,18.0,17.0,12.0,6.0,12.0,27.0,17.0,17.0,17.0,4.0,17.0,8.0,9.0,12.0,10.0,16.0,11.0,13.0,20.0,4.0,18.0,15.0,20.0,11.0,6.0,15.0,8.0,14.0,18.0,12.0,14.0,140.0,84.0,264.0,382.0,307.0,446.0,437.0,412.0,361.0,430.0,471.0,307.0,521.0,431.0,270.0,417.0,327.0,238.0,172.0,230.0,167.0,96.0,78.0,74.0,23.0,25.0,31.0,23.0,28.0,35.0,17.0,22.0,18.0,33.0,26.0,29.0,46.0,28.0,20.0,12.0,9.0,29.0,18.0,29.0,13.0,14.0,19.0,16.0,9.0,17.0,73.0,101.0,58.0,78.0,143.0,83.0,93.0,63.0,33.0,69.0,38.0,49.0,74.0,58.0,67.0,39.0,22.0,14.0,13.0,16.0,15.0,20.0,18.0,11.0,7.0,16.0,16.0,10.0,10.0,14.0,6.0,10.0,17.0,30.0,19.0,10.0,11.0,14.0,21.0,9.0,17.0,12.0,9.0,18.0,12.0,17.0,12.0,18.0,26.0,16.0,21.0,10.0,14.0,18.0,21.0,28.0,14.0,15.0,10.0,10.0,8.0,8.0,5.0,19.0,10.0,17.0,23.0,18.0,15.0,21.0,19.0,37.0,9.0,12.0,12.0
5.0,9.0,18.0,17.0,19.0,21.0,16.0,11.0,2.0,9.0,8.0,14.0,9.0,20.0,13.0,14.0,17.0,11.0,10.0,18.0,24.0,16.0,4.0,16.0,10.0,24.0,18.0,16.0,12.0,4.0,15.0,15.0,13.0,10.0,15.0,10.0,14.0,7.0,11.0,11.0,21.0,14.0,17.0,8.0,22.0,10.0,38.0,75.0,139.0,174.0,166.0,231.0,235.0,215.0,250.0,316.0,250.0,354.0,377.0,289.0,395.0,401.0,316.0,407.0,279.0,188.0,100.0,139.0,121.0,97.0,44.0,41.0,32.0,15.0,23.0,27.0,21.0,36.0,13.0,18.0,31.0,23.0,29.0,28.0,24.0,29.0,22.0,13.0,23.0,20.0,17.0,13.0,13.0,14.0,12.0,14.0,13.0,4.0,14.0,37.0,69.0,86.0,51.0,83.0,100.0,87.0,133.0,73.0,80.0,114.0,47.0,74.0,70.0,22.0,50.0,44.0,69.0,69.0,41.0,30.0,23.0,15.0,10.0,13.0,14.0,9.0,36.0,12.0,23.0,8.0,15.0,19.0,13.0,10.0,13.0,10.0,13.0,12.0,27.0,10.0,21.0,19.0,15.0,21.0,7.0,13.0,12.0,19.0,21.0,21.0,17.0,9.0,14.0,23.0,21.0,20.0,15.0,14.0,13.0,36.0,31.0,18.0,20.0,15.0,23.0,26.0,21.0,23.0,19.0,15.0,15.0,16.0
17.0,25.0,11.0,12.0,3.0,8.0,14.0,9.0,22.0,21.0,11.0,22.0,10.0,17.0,16.0,13.0,25.0,10.0,6.0,15.0,15.0,12.0,17.0,15.0,9.0,11.0,14.0,15.0,13.0,13.0,13.0,14.0,25.0,16.0,12.0,85.0,75.0,144.0,140.0,122.0,193.0,210.0,210.0,191.0,258.0,270.0,215.0,297.0,251.0,204.0,279.0,295.0,217.0,362.0,350.0,273.0,149.0,179.0,137.0,85.0,69.0,42.0,33.0,30.0,27.0,31.0,18.0,20.0,24.0,29.0,45.0,19.0,32.0,25.0,16.0,11.0,34.0,10.0,21.0,35.0,24.0,20.0,30.0,41.0,25.0,25.0,24.0,29.0,52.0,109.0,97.0,54.0,80.0,55.0,90.0,36.0,44.0,90.0,32.0,86.0,36.0,83.0,83.0,48.0,34.0,18.0,14.0,15.0,19.0,20.0,11.0,13.0,19.0,12.0,12.0,26.0,23.0,20.0,20.0,26.0,6.0,23.0,12.0,15.0,16.0,19.0,19.0,15.0,9.0,16.0,15.0,9.0,19.0,12.0,34.0,11.0,14.0,11.0,12.0,14.0,10.0,23.0,22.0,14.0,15.0,13.0,18.0,17.0,18.0,6.0,15.0,11.0,23.0,24.0,22.0,16.0,12.0,12.0,15.0,7.0,29.0,20.0,13.0,24.0,22.0,14.0,25.0,19.0,25.0,10.0,13.0,24.0
11.0,16.0,14.0,10.0,14.0,13.0,17.0,11.0,15.0,27.0,13.0,14.0,35.0,21.0,9.0,6.0,18.0,23.0,22.0,16.0,12.0,14.0,18.0,15.0,18.0,13.0,17.0,13.0,21.0,11.0,18.0,18.0,24.0,13.0,10.0,17.0,22.0,14.0,14.0,11.0,10.0,19.0,12.0,18.0,15.0,9.0,12.0,61.0,132.0,210.0,311.0,194.0,382.0,396.0,324.0,514.0,463.0,340.0,416.0,514.0,352.0,423.0,454.0,413.0,314.0,422.0,320.0,183.0,231.0,145.0,134.0,143.0,89.0,56.0,59.0,42.0,37.0,31.0,26.0,26.0,17.0,22.0,26.0,27.0,20.0,22.0,23.0,21.0,6.0,20.0,7.0,12.0,7.0,4.0,12.0,23.0,11.0,14.0,20.0,10.0,79.0,149.0,102.0,81.0,130.0,82.0,113.0,78.0,27.0,113.0,49.0,34.0,46.0,78.0,60.0,48.0,63.0,25.0,25.0,20.0,11.0,10.0,25.0,12.0,15.0,17.0,22.0,19.0,30.0,15.0,14.0,20.0,17.0,17.0,12.0,10.0,11.0,20.0,14.0,15.0,9.0,14.0,8.0,21.0,13.0,16.0,17.0,14.0,19.0,14.0,10.0,22.0,15.0,20.0,20.0,12.0,20.0,24.0,18.0,17.0,12.0,14.0,14.0,28.0,12.0,10.0,23.0,17.0,19.0,11.0,12.0,35.0
20.0,10.0,9.0,13.0,26.0,17.0,7.0,8.0,17.0,17.0,5.0,11.0,10.0,15.0,8.0,12.0,16.0,16.0,22.0,22.0,13.0,14.0,13.0,10.0,15.0,12.0,15.0,16.0,14.0,23.0,14.0,16.0,6.0,11.0,17.0,12.0,8.0,21.0,7.0,16.0,24.0,8.0,15.0,4.0,22.0,18.0,15.0,20.0,25.0,17.0,10.0,23.0,27.0,62.0,155.0,231.0,303.0,264.0,293.0,359.0,268.0,427.0,368.0,270.0,464.0,428.0,281.0,458.0,458.0,293.0,295.0,164.0,129.0,87.0,88.0,84.0,21.0,26.0,24.0,39.0,19.0,22.0,16.0,29.0,26.0,27.0,27.0,31.0,22.0,19.0,16.0,12.0,11.0,16.0,14.0,23.0,25.0,9.0,10.0,19.0,29.0,58.0,85.0,61.0,21.0,26.0,42.0,70.0,43.0,26.0,9.0,15.0,14.0,73.0,40.0,36.0,43.0,42.0,33.0,21.0,11.0,17.0,22.0,19.0,9.0,23.0,16.0,13.0,11.0,12.0,9.0,8.0,8.0,8.0,12.0,10.0,16.0,13.0,15.0,11.0,9.0,5.0,17.0,14.0,8.0,14.0,15.0,17.0,10.0,13.0,18.0,11.0,15.0,29.0,20.0,14.0,12.0,8.0,7.0,13.0,12.0,11.0,9.0,18.0,12.0,20.0,12.0,15.0,11.0,16.0,8.0,17.0
18.0,15.0,27.0,13.0,14.0,13.0,12.0,8.0,21.0,7.0,11.0,8.0,17.0,14.0,20.0,18.0,23.0,10.0,17.0,19.0,8.0,14.0,8.0,13.0,20.0,19.0,8.0,22.0,16.0,10.0,19.0,23.0,10.0,13.0,18.0,9.0,20.0,13.0,16.0,151.0,114.0,217.0,261.0,288.0,295.0,315.0,336.0,224.0,380.0,303.0,306.0,240.0,347.0,419.0,320.0,483.0,330.0,236.0,227.0,195.0,118.0,171.0,79.0,48.0,35.0,21.0,30.0,25.0,33.0,27.0,24.0,25.0,33.0,38.0,30.0,29.0,40.0,22.0,13.0,30.0,6.0,10.0,15.0,11.0,13.0,18.0,30.0,20.0,31.0,11.0,85.0,121.0,86.0,79.0,73.0,99.0,105.0,48.0,27.0,103.0,60.0,28.0,35.0,70.0,96.0,54.0,69.0,59.0,33.0,34.0,18.0,24.0,15.0,17.0,34.0,24.0,21.0,10.0,18.0,14.0,18.0,18.0,26.0,13.0,15.0,14.0,14.0,15.0,17.0,13.0,16.0,21.0,14.0,11.0,23.0,12.0,25.0,17.0,28.0,7.0,7.0,20.0,8.0,16.0,23.0,3.0,8.0,11.0,21.0,9.0,30.0,15.0,14.0,13.0,27.0,15.0,17.0,9.0,10.0,13.0,12.0,14.0,16.0,18.0,13.0,12.0,26.0,22.0,19.0,34.0,14.0,13.0
12.0,8.0,11.0,22.0,14.0,11.0,8.0,9.0,14.0,25.0,15.0,19.0,17.0,15.0,33.0,18.0,25.0,10.0,15.0,10.0,5.0,9.0,11.0,18.0,21.0,8.0,14.0,9.0,12.0,13.0,20.0,20.0,13.0,19.0,19.0,23.0,10.0,20.0,18.0,12.0,9.0,12.0,15.0,14.0,13.0,25.0,21.0,15.0,16.0,15.0,15.0,16.0,23.0,16.0,41.0,72.0,153.0,171.0,236.0,367.0,305.0,386.0,498.0,385.0,445.0,507.0,527.0,379.0,678.0,491.0,407.0,384.0,301.0,210.0,208.0,219.0,154.0,91.0,68.0,92.0,45.0,22.0,24.0,15.0,16.0,21.0,23.0,26.0,37.0,26.0,31.0,25.0,20.0,18.0,7.0,17.0,21.0,30.0,14.0,12.0,18.0,19.0,14.0,17.0,13.0,26.0,52.0,118.0,71.0,26.0,51.0,47.0,87.0,54.0,28.0,17.0,12.0,15.0,90.0,43.0,48.0,79.0,55.0,55.0,20.0,16.0,8.0,15.0,14.0,6.0,14.0,10.0,21.0,13.0,13.0,11.0,14.0,14.0,21.0,21.0,18.0,13.0,17.0,23.0,15.0,15.0,15.0,18.0,10.0,13.0,20.0,23.0,15.0,9.0,13.0,19.0,18.0,8.0,5.0,13.0,14.0,11.0,19.0,11.0,14.0,13.0,12.0,10.0,10.0,21.0,14.0,16.0
14.0,12.0,30.0,13.0,40.0,20.0,27.0,13.0,13.0,14.0,7.0,14.0,8.0,18.0,12.0,8.0,14.0,11.0,19.0,18.0,15.0,12.0,14.0,16.0,15.0,20.0,14.0,14.0,5.0,9.0,6.0,22.0,17.0,10.0,13.0,16.0,10.0,22.0,10.0,11.0,9.0,18.0,5.0,23.0,30.0,14.0,9.0,13.0,12.0,21.0,14.0,19.0,25.0,4.0,16.0,31.0,149.0,186.0,365.0,335.0,265.0,351.0,274.0,433.0,409.0,317.0,383.0,496.0,319.0,586.0,511.0,334.0,416.0,295.0,252.0,87.0,177.0,134.0,73.0,69.0,51.0,33.0,30.0,22.0,21.0,18.0,31.0,18.0,23.0,38.0,17.0,24.0,27.0,26.0,15.0,13.0,13.0,21.0,10.0,11.0,12.0,14.0,17.0,21.0,12.0,16.0,15.0,36.0,96.0,70.0,38.0,28.0,60.0,58.0,22.0,20.0,66.0,26.0,58.0,42.0,75.0,83.0,35.0,43.0,44.0,23.0,22.0,8.0,18.0,13.0,12.0,19.0,14.0,13.0,18.0,13.0,17.0,22.0,16.0,33.0,10.0,19.0,20.0,11.0,9.0,11.0,16.0,14.0,12.0,19.0,14.0,24.0,14.0,15.0,14.0,17.0,10.0,17.0,16.0,11.0,17.0,16.0,8.0,3.0,17.0,9.0,17.0,15.0,12.0,9.0,10.0,20.0
9.0,20.0,8.0,16.0,15.0,17.0,17.0,16.0,16.0,6.0,15.0,14.0,11.0,15.0,17.0,9.0,13.0,9.0,11.0,16.0,15.0,9.0,16.0,7.0,12.0,13.0,14.0,13.0,9.0,19.0,19.0,10.0,19.0,15.0,13.0,10.0,6.0,11.0,19.0,12.0,5.0,12.0,15.0,9.0,18.0,17.0,25.0,11.0,13.0,13.0,12.0,14.0,3.0,16.0,22.0,14.0,19.0,5.0,13.0,25.0,3.0,9.0,11.0,22.0,17.0,19.0,15.0,63.0,120.0,223.0,227.0,311.0,403.0,256.0,423.0,390.0,261.0,407.0,348.0,338.0,461.0,306.0,328.0,416.0,305.0,321.0,225.0,162.0,74.0,121.0,114.0,47.0,31.0,22.0,26.0,30.0,17.0,25.0,25.0,21.0,31.0,31.0,31.0,31.0,31.0,48.0,24.0,12.0,22.0,5.0,26.0,8.0,25.0,13.0,17.0,24.0,20.0,30.0,6.0,7.0,14.0,78.0,63.0,57.0,47.0,60.0,24.0,63.0,31.0,20.0,45.0,47.0,48.0,73.0,59.0,50.0,67.0,18.0,30.0,21.0,10.0,15.0,5.0,12.0,11.0,10.0,15.0,16.0,14.0,22.0,10.0,16.0,7.0,9.0,14.0,7.0,12.0,14.0,15.0,19.0,9.0,5.0,9.0,5.0,12.0,26.0,21.0,19.0,11.0,28.0,19.0,11.0
8.0,14.0,13.0,19.0,14.0,12.0,6.0,19.0,12.0,8.0,18.0,21.0,15.0,10.0,9.0,27.0,19.0,14.0,15.0,22.0,22.0,24.0,16.0,21.0,15.0,14.0,6.0,7.0,14.0,18.0,16.0,20.0,22.0,14.0,7.0,10.0,9.0,16.0,18.0,21.0,14.0,6.0,35.0,26.0,67.0,198.0,219.0,243.0,329.0,276.0,272.0,313.0,256.0,342.0,335.0,266.0,449.0,402.0,419.0,526.0,332.0,191.0,208.0,117.0,116.0,114.0,68.0,50.0,34.0,35.0,38.0,30.0,32.0,28.0,15.0,26.0,20.0,20.0,33.0,26.0,48.0,15.0,19.0,13.0,11.0,12.0,25.0,8.0,11.0,14.0,9.0,25.0,14.0,28.0,18.0,23.0,15.0,8.0,43.0,92.0,56.0,64.0,61.0,38.0,44.0,47.0,59.0,38.0,61.0,36.0,40.0,30.0,78.0,66.0,34.0,37.0,19.0,8.0,15.0,14.0,12.0,15.0,9.0,26.0,24.0,14.0,16.0,15.0,8.0,13.0,7.0,20.0,20.0,15.0,11.0,9.0,14.0,7.0,19.0,19.0,9.0,10.0,10.0,21.0,7.0,4.0,15.0,10.0,14.0,17.0,16.0,16.0,17.0,17.0,4.0,14.0,8.0,10.0,14.0,12.0,11.0,8.0,6.0,25.0,11.0,17.0,12.0,7.0,11.0,18.0,16.0,12.0
6.0,23.0,15.0,14.0,11.0,6.0,18.0,17.0,13.0,9.0,9.0,10.0,8.0,10.0,13.0,10.0,20.0,17.0,6.0,5.0,10.0,7.0,15.0,17.0,19.0,13.0,12.0,14.0,15.0,11.0,19.0,10.0,5.0,13.0,6.0,14.0,13.0,17.0,19.0,49.0,55.0,51.0,71.0,97.0,194.0,281.0,339.0,363.0,381.0,494.0,328.0,403.0,454.0,334.0,394.0,462.0,416.0,516.0,567.0,377.0,219.0,243.0,190.0,69.0,96.0,63.0,52.0,41.0,28.0,15.0,22.0,20.0,30.0,24.0,26.0,22.0,31.0,18.0,29.0,17.0,16.0,22.0,18.0,14.0,20.0,13.0,17.0,13.0,7.0,12.0,5.0,16.0,10.0,59.0,105.0,61.0,61.0,116.0,79.0,48.0,58.0,81.0,44.0,46.0,61.0,75.0,47.0,59.0,90.0,78.0,63.0,60.0,38.0,39.0,49.0,32.0,37.0,18.0,17.0,28.0,19.0,6.0,10.0,19.0,11.0,15.0,12.0,11.0,11.0,11.0,14.0,8.0,12.0,17.0,17.0,13.0,14.0,12.0,14.0,18.0,15.0,11.0,12.0,15.0,20.0,10.0,20.0,14.0,10.0,10.0,12.0,9.0,9.0,11.0,13.0,15.0,13.0,15.0,11.0,10.0,19.0,9.0,6.0,12.0,12.0,15.0,12.0,13.0,19.0,9.0,11.0,14.0
13.0,6.0,18.0,17.0,17.0,7.0,14.0,13.0,9.0,16.0,9.0,13.0,20.0,11.0,10.0,10.0,17.0,23.0,25.0,10.0,11.0,16.0,9.0,17.0,9.0,23.0,17.0,12.0,25.0,25.0,14.0,22.0,16.0,18.0,99.0,70.0,170.0,192.0,177.0,333.0,374.0,279.0,442.0,434.0,327.0,473.0,539.0,409.0,458.0,510.0,407.0,454.0,523.0,479.0,388.0,253.0,254.0,96.0,183.0,143.0,74.0,109.0,55.0,35.0,44.0,34.0,31.0,38.0,24.0,22.0,29.0,27.0,27.0,32.0,17.0,11.0,16.0,11.0,15.0,10.0,21.0,10.0,24.0,15.0,36.0,19.0,13.0,14.0,18.0,47.0,122.0,82.0,47.0,104.0,70.0,29.0,57.0,52.0,43.0,58.0,98.0,47.0,26.0,70.0,56.0,79.0,54.0,63.0,40.0,41.0,20.0,23.0,17.0,27.0,14.0,10.0,17.0,11.0,18.0,15.0,25.0,23.0,15.0,10.0,8.0,6.0,9.0,15.0,18.0,15.0,17.0,10.0,14.0,15.0,6.0,13.0,17.0,17.0,14.0,12.0,10.0,17.0,20.0,12.0,13.0,9.0,21.0,11.0,12.0,14.0,24.0,12.0,8.0,13.0,18.0,13.0,12.0,11.0,17.0,11.0,28.0,64.0,15.0,63.0,27.0,42.0,6.0,31.0,57.0,13.0,11.0,8.0
20.0,28.0,14.0,16.0,13.0,16.0,14.0,26.0,14.0,7.0,14.0,14.0,11.0,21.0,15.0,18.0,6.0,10.0,13.0,15.0,9.0,14.0,17.0,9.0,10.0,12.0,14.0,12.0,7.0,16.0,18.0,11.0,8.0,9.0,88.0,90.0,96.0,162.0,161.0,194.0,125.0,492.0,569.0,459.0,707.0,585.0,496.0,669.0,546.0,485.0,628.0,515.0,457.0,591.0,588.0,323.0,347.0,233.0,106.0,214.0,137.0,58.0,100.0,44.0,22.0,18.0,25.0,47.0,38.0,17.0,44.0,35.0,36.0,21.0,31.0,30.0,27.0,8.0,10.0,17.0,21.0,14.0,20.0,12.0,17.0,13.0,12.0,31.0,33.0,17.0,6.0,9.0,20.0,80.0,77.0,64.0,108.0,69.0,43.0,73.0,50.0,21.0,78.0,64.0,28.0,35.0,56.0,63.0,52.0,70.0,47.0,30.0,17.0,21.0,14.0,32.0,14.0,30.0,23.0,27.0,25.0,17.0,23.0,30.0,20.0,29.0,16.0,20.0,22.0,31.0,33.0,42.0,46.0,52.0,30.0,17.0,24.0,30.0,13.0,15.0,17.0,12.0,19.0,13.0,21.0,18.0,18.0,11.0,8.0,11.0,17.0,13.0,17.0,10.0,19.0,31.0,19.0,39.0,26.0,28.0,18.0,34.0,24.0,21.0,19.0,12.0,16.0,16.0,15.0,23.0,31.0,14.0
9.0,14.0,12.0,13.0,12.0,25.0,19.0,20.0,26.0,13.0,9.0,18.0,11.0,23.0,16.0,12.0,15.0,17.0,10.0,19.0,15.0,20.0,13.0,17.0,15.0,11.0,16.0,11.0,14.0,10.0,12.0,16.0,24.0,25.0,13.0,14.0,18.0,18.0,8.0,17.0,13.0,11.0,22.0,12.0,11.0,20.0,17.0,11.0,20.0,86.0,17.0,14.0,17.0,7.0,12.0,12.0,10.0,17.0,23.0,13.0,22.0,20.0,39.0,31.0,23.0,84.0,155.0,125.0,215.0,461.0,489.0,416.0,440.0,462.0,364.0,305.0,351.0,349.0,279.0,414.0,281.0,273.0,189.0,207.0,83.0,136.0,121.0,66.0,38.0,32.0,17.0,19.0,34.0,18.0,24.0,24.0,27.0,35.0,42.0,50.0,30.0,26.0,15.0,18.0,25.0,10.0,13.0,14.0,21.0,18.0,8.0,15.0,7.0,9.0,15.0,3.0,19.0,29.0,98.0,96.0,54.0,43.0,69.0,63.0,26.0,8.0,41.0,38.0,40.0,57.0,59.0,62.0,78.0,41.0,29.0,17.0,8.0,10.0,14.0,15.0,14.0,15.0,10.0,12.0,11.0,31.0,13.0,22.0,16.0,11.0,12.0,25.0,19.0,15.0,13.0,12.0,9.0,10.0,14.0,10.0,22.0,16.0,8.0,17.0,13.0,18.0,12.0,19.0,14.0,14.0,20.0,13.0
